Kod;Nazwa;Miesiące;Wyszczególnienie;Rok;Wartosc;Jednostka miary;Atrybut
2602000;Powiat jędrzejowski;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
2602000;Powiat jędrzejowski;maj;stopa bezrobocia rejestrowanego;2014;14,9;%;
2602000;Powiat jędrzejowski;maj;stopa bezrobocia rejestrowanego;2015;13,4;%;
2602000;Powiat jędrzejowski;maj;stopa bezrobocia rejestrowanego;2016;11,5;%;
2602000;Powiat jędrzejowski;maj;stopa bezrobocia rejestrowanego;2017;;%;n
2602000;Powiat jędrzejowski;czerwiec;stopa bezrobocia rejestrowanego;2014;14,6;%;
2602000;Powiat jędrzejowski;czerwiec;stopa bezrobocia rejestrowanego;2015;13,1;%;
2602000;Powiat jędrzejowski;czerwiec;stopa bezrobocia rejestrowanego;2016;11,3;%;
2602000;Powiat jędrzejowski;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
2602000;Powiat jędrzejowski;lipiec;stopa bezrobocia rejestrowanego;2014;14,6;%;
2602000;Powiat jędrzejowski;lipiec;stopa bezrobocia rejestrowanego;2015;12,7;%;
2602000;Powiat jędrzejowski;lipiec;stopa bezrobocia rejestrowanego;2016;11,2;%;
2602000;Powiat jędrzejowski;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
2602000;Powiat jędrzejowski;sierpień;stopa bezrobocia rejestrowanego;2014;14,4;%;
2602000;Powiat jędrzejowski;sierpień;stopa bezrobocia rejestrowanego;2015;12,5;%;
2602000;Powiat jędrzejowski;sierpień;stopa bezrobocia rejestrowanego;2016;11;%;
2602000;Powiat jędrzejowski;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
2602000;Powiat jędrzejowski;wrzesień;stopa bezrobocia rejestrowanego;2014;14,1;%;
2602000;Powiat jędrzejowski;wrzesień;stopa bezrobocia rejestrowanego;2015;12,1;%;
2602000;Powiat jędrzejowski;wrzesień;stopa bezrobocia rejestrowanego;2016;10,7;%;
2602000;Powiat jędrzejowski;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
2602000;Powiat jędrzejowski;październik;stopa bezrobocia rejestrowanego;2014;13,4;%;
2602000;Powiat jędrzejowski;październik;stopa bezrobocia rejestrowanego;2015;11,8;%;
2602000;Powiat jędrzejowski;październik;stopa bezrobocia rejestrowanego;2016;10,6;%;
2602000;Powiat jędrzejowski;październik;stopa bezrobocia rejestrowanego;2017;;%;n
2602000;Powiat jędrzejowski;listopad;stopa bezrobocia rejestrowanego;2014;13,5;%;
2602000;Powiat jędrzejowski;listopad;stopa bezrobocia rejestrowanego;2015;11,8;%;
2602000;Powiat jędrzejowski;listopad;stopa bezrobocia rejestrowanego;2016;10,4;%;
2602000;Powiat jędrzejowski;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
2602000;Powiat jędrzejowski;grudzień;stopa bezrobocia rejestrowanego;2014;13,3;%;
2602000;Powiat jędrzejowski;grudzień;stopa bezrobocia rejestrowanego;2015;11,9;%;
2602000;Powiat jędrzejowski;grudzień;stopa bezrobocia rejestrowanego;2016;9,9;%;
2602000;Powiat jędrzejowski;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
2603000;Powiat kazimierski;styczeń;stopa bezrobocia rejestrowanego;2014;13,7;%;
2603000;Powiat kazimierski;styczeń;stopa bezrobocia rejestrowanego;2015;12,6;%;
2603000;Powiat kazimierski;styczeń;stopa bezrobocia rejestrowanego;2016;10,8;%;
2603000;Powiat kazimierski;styczeń;stopa bezrobocia rejestrowanego;2017;9,7;%;
2603000;Powiat kazimierski;luty;stopa bezrobocia rejestrowanego;2014;13,7;%;
2603000;Powiat kazimierski;luty;stopa bezrobocia rejestrowanego;2015;12,5;%;
2603000;Powiat kazimierski;luty;stopa bezrobocia rejestrowanego;2016;10,7;%;
2603000;Powiat kazimierski;luty;stopa bezrobocia rejestrowanego;2017;9,4;%;
2603000;Powiat kazimierski;marzec;stopa bezrobocia rejestrowanego;2014;13,6;%;
2603000;Powiat kazimierski;marzec;stopa bezrobocia rejestrowanego;2015;12;%;
2603000;Powiat kazimierski;marzec;stopa bezrobocia rejestrowanego;2016;10,4;%;
2603000;Powiat kazimierski;marzec;stopa bezrobocia rejestrowanego;2017;9;%;
2603000;Powiat kazimierski;kwiecień;stopa bezrobocia rejestrowanego;2014;13,1;%;
2603000;Powiat kazimierski;kwiecień;stopa bezrobocia rejestrowanego;2015;11,7;%;
2603000;Powiat kazimierski;kwiecień;stopa bezrobocia rejestrowanego;2016;9,9;%;
2603000;Powiat kazimierski;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
2603000;Powiat kazimierski;maj;stopa bezrobocia rejestrowanego;2014;12,8;%;
2603000;Powiat kazimierski;maj;stopa bezrobocia rejestrowanego;2015;11,3;%;
2603000;Powiat kazimierski;maj;stopa bezrobocia rejestrowanego;2016;10,1;%;
2603000;Powiat kazimierski;maj;stopa bezrobocia rejestrowanego;2017;;%;n
2603000;Powiat kazimierski;czerwiec;stopa bezrobocia rejestrowanego;2014;12,8;%;
2603000;Powiat kazimierski;czerwiec;stopa bezrobocia rejestrowanego;2015;11,2;%;
2603000;Powiat kazimierski;czerwiec;stopa bezrobocia rejestrowanego;2016;9,7;%;
2603000;Powiat kazimierski;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
2603000;Powiat kazimierski;lipiec;stopa bezrobocia rejestrowanego;2014;12,7;%;
2603000;Powiat kazimierski;lipiec;stopa bezrobocia rejestrowanego;2015;10,9;%;
2603000;Powiat kazimierski;lipiec;stopa bezrobocia rejestrowanego;2016;9,9;%;
2603000;Powiat kazimierski;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
2603000;Powiat kazimierski;sierpień;stopa bezrobocia rejestrowanego;2014;12,5;%;
2603000;Powiat kazimierski;sierpień;stopa bezrobocia rejestrowanego;2015;10,7;%;
2603000;Powiat kazimierski;sierpień;stopa bezrobocia rejestrowanego;2016;9,7;%;
2603000;Powiat kazimierski;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
2603000;Powiat kazimierski;wrzesień;stopa bezrobocia rejestrowanego;2014;12,9;%;
2603000;Powiat kazimierski;wrzesień;stopa bezrobocia rejestrowanego;2015;10,6;%;
2603000;Powiat kazimierski;wrzesień;stopa bezrobocia rejestrowanego;2016;9,5;%;
2603000;Powiat kazimierski;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
2603000;Powiat kazimierski;październik;stopa bezrobocia rejestrowanego;2014;12,3;%;
2603000;Powiat kazimierski;październik;stopa bezrobocia rejestrowanego;2015;10,2;%;
2603000;Powiat kazimierski;październik;stopa bezrobocia rejestrowanego;2016;9,2;%;
2603000;Powiat kazimierski;październik;stopa bezrobocia rejestrowanego;2017;;%;n
2603000;Powiat kazimierski;listopad;stopa bezrobocia rejestrowanego;2014;12,3;%;
2603000;Powiat kazimierski;listopad;stopa bezrobocia rejestrowanego;2015;10,4;%;
2603000;Powiat kazimierski;listopad;stopa bezrobocia rejestrowanego;2016;9,3;%;
2603000;Powiat kazimierski;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
2603000;Powiat kazimierski;grudzień;stopa bezrobocia rejestrowanego;2014;12,4;%;
2603000;Powiat kazimierski;grudzień;stopa bezrobocia rejestrowanego;2015;10,5;%;
2603000;Powiat kazimierski;grudzień;stopa bezrobocia rejestrowanego;2016;9,5;%;
2603000;Powiat kazimierski;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
2604000;Powiat kielecki;styczeń;stopa bezrobocia rejestrowanego;2014;21,3;%;
2604000;Powiat kielecki;styczeń;stopa bezrobocia rejestrowanego;2015;17,6;%;
2604000;Powiat kielecki;styczeń;stopa bezrobocia rejestrowanego;2016;16,5;%;
2604000;Powiat kielecki;styczeń;stopa bezrobocia rejestrowanego;2017;14;%;
2604000;Powiat kielecki;luty;stopa bezrobocia rejestrowanego;2014;21,3;%;
2604000;Powiat kielecki;luty;stopa bezrobocia rejestrowanego;2015;17,8;%;
2604000;Powiat kielecki;luty;stopa bezrobocia rejestrowanego;2016;16,4;%;
2604000;Powiat kielecki;luty;stopa bezrobocia rejestrowanego;2017;13,8;%;
2604000;Powiat kielecki;marzec;stopa bezrobocia rejestrowanego;2014;20,3;%;
2604000;Powiat kielecki;marzec;stopa bezrobocia rejestrowanego;2015;17,5;%;
2604000;Powiat kielecki;marzec;stopa bezrobocia rejestrowanego;2016;16;%;
2604000;Powiat kielecki;marzec;stopa bezrobocia rejestrowanego;2017;13;%;
2604000;Powiat kielecki;kwiecień;stopa bezrobocia rejestrowanego;2014;19,5;%;
2604000;Powiat kielecki;kwiecień;stopa bezrobocia rejestrowanego;2015;17;%;
2604000;Powiat kielecki;kwiecień;stopa bezrobocia rejestrowanego;2016;15,2;%;
2604000;Powiat kielecki;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
2604000;Powiat kielecki;maj;stopa bezrobocia rejestrowanego;2014;18,5;%;
2604000;Powiat kielecki;maj;stopa bezrobocia rejestrowanego;2015;16,7;%;
2604000;Powiat kielecki;maj;stopa bezrobocia rejestrowanego;2016;14,8;%;
2604000;Powiat kielecki;maj;stopa bezrobocia rejestrowanego;2017;;%;n
2604000;Powiat kielecki;czerwiec;stopa bezrobocia rejestrowanego;2014;17,9;%;
2604000;Powiat kielecki;czerwiec;stopa bezrobocia rejestrowanego;2015;16,3;%;
2604000;Powiat kielecki;czerwiec;stopa bezrobocia rejestrowanego;2016;14,2;%;
2604000;Powiat kielecki;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
2604000;Powiat kielecki;lipiec;stopa bezrobocia rejestrowanego;2014;18;%;
2604000;Powiat kielecki;lipiec;stopa bezrobocia rejestrowanego;2015;16,5;%;
2604000;Powiat kielecki;lipiec;stopa bezrobocia rejestrowanego;2016;14,1;%;
2604000;Powiat kielecki;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
2604000;Powiat kielecki;sierpień;stopa bezrobocia rejestrowanego;2014;17,7;%;
2604000;Powiat kielecki;sierpień;stopa bezrobocia rejestrowanego;2015;16,4;%;
2604000;Powiat kielecki;sierpień;stopa bezrobocia rejestrowanego;2016;13,9;%;
2604000;Powiat kielecki;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
2604000;Powiat kielecki;wrzesień;stopa bezrobocia rejestrowanego;2014;17,3;%;
2604000;Powiat kielecki;wrzesień;stopa bezrobocia rejestrowanego;2015;15,7;%;
2604000;Powiat kielecki;wrzesień;stopa bezrobocia rejestrowanego;2016;13,9;%;
2604000;Powiat kielecki;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
2604000;Powiat kielecki;październik;stopa bezrobocia rejestrowanego;2014;16,9;%;
2604000;Powiat kielecki;październik;stopa bezrobocia rejestrowanego;2015;15,2;%;
2604000;Powiat kielecki;październik;stopa bezrobocia rejestrowanego;2016;13,6;%;
2604000;Powiat kielecki;październik;stopa bezrobocia rejestrowanego;2017;;%;n
2604000;Powiat kielecki;listopad;stopa bezrobocia rejestrowanego;2014;16,6;%;
2604000;Powiat kielecki;listopad;stopa bezrobocia rejestrowanego;2015;15,5;%;
2604000;Powiat kielecki;listopad;stopa bezrobocia rejestrowanego;2016;14;%;
2604000;Powiat kielecki;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
2604000;Powiat kielecki;grudzień;stopa bezrobocia rejestrowanego;2014;16,6;%;
2604000;Powiat kielecki;grudzień;stopa bezrobocia rejestrowanego;2015;15,3;%;
2604000;Powiat kielecki;grudzień;stopa bezrobocia rejestrowanego;2016;13,7;%;
2604000;Powiat kielecki;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
2605000;Powiat konecki;styczeń;stopa bezrobocia rejestrowanego;2014;25,2;%;
2605000;Powiat konecki;styczeń;stopa bezrobocia rejestrowanego;2015;21,3;%;
2605000;Powiat konecki;styczeń;stopa bezrobocia rejestrowanego;2016;17,9;%;
2605000;Powiat konecki;styczeń;stopa bezrobocia rejestrowanego;2017;15,1;%;
2605000;Powiat konecki;luty;stopa bezrobocia rejestrowanego;2014;24,9;%;
2605000;Powiat konecki;luty;stopa bezrobocia rejestrowanego;2015;21,5;%;
2605000;Powiat konecki;luty;stopa bezrobocia rejestrowanego;2016;17,8;%;
2605000;Powiat konecki;luty;stopa bezrobocia rejestrowanego;2017;15,1;%;
2605000;Powiat konecki;marzec;stopa bezrobocia rejestrowanego;2014;24,2;%;
2605000;Powiat konecki;marzec;stopa bezrobocia rejestrowanego;2015;21,1;%;
2605000;Powiat konecki;marzec;stopa bezrobocia rejestrowanego;2016;17,3;%;
2605000;Powiat konecki;marzec;stopa bezrobocia rejestrowanego;2017;14,5;%;
2605000;Powiat konecki;kwiecień;stopa bezrobocia rejestrowanego;2014;23,8;%;
2605000;Powiat konecki;kwiecień;stopa bezrobocia rejestrowanego;2015;20,1;%;
2605000;Powiat konecki;kwiecień;stopa bezrobocia rejestrowanego;2016;16,4;%;
2605000;Powiat konecki;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
2605000;Powiat konecki;maj;stopa bezrobocia rejestrowanego;2014;22,9;%;
2605000;Powiat konecki;maj;stopa bezrobocia rejestrowanego;2015;19,5;%;
2605000;Powiat konecki;maj;stopa bezrobocia rejestrowanego;2016;16,1;%;
2605000;Powiat konecki;maj;stopa bezrobocia rejestrowanego;2017;;%;n
2605000;Powiat konecki;czerwiec;stopa bezrobocia rejestrowanego;2014;22,1;%;
2605000;Powiat konecki;czerwiec;stopa bezrobocia rejestrowanego;2015;18,7;%;
2605000;Powiat konecki;czerwiec;stopa bezrobocia rejestrowanego;2016;15,3;%;
2605000;Powiat konecki;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
2605000;Powiat konecki;lipiec;stopa bezrobocia rejestrowanego;2014;21,4;%;
2605000;Powiat konecki;lipiec;stopa bezrobocia rejestrowanego;2015;18;%;
2605000;Powiat konecki;lipiec;stopa bezrobocia rejestrowanego;2016;14,8;%;
2605000;Powiat konecki;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
2605000;Powiat konecki;sierpień;stopa bezrobocia rejestrowanego;2014;21,4;%;
2605000;Powiat konecki;sierpień;stopa bezrobocia rejestrowanego;2015;17,7;%;
2605000;Powiat konecki;sierpień;stopa bezrobocia rejestrowanego;2016;14,6;%;
2605000;Powiat konecki;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
2605000;Powiat konecki;wrzesień;stopa bezrobocia rejestrowanego;2014;21;%;
2605000;Powiat konecki;wrzesień;stopa bezrobocia rejestrowanego;2015;17,3;%;
2605000;Powiat konecki;wrzesień;stopa bezrobocia rejestrowanego;2016;14,2;%;
2605000;Powiat konecki;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
2605000;Powiat konecki;październik;stopa bezrobocia rejestrowanego;2014;20,3;%;
2605000;Powiat konecki;październik;stopa bezrobocia rejestrowanego;2015;16,9;%;
2605000;Powiat konecki;październik;stopa bezrobocia rejestrowanego;2016;13,9;%;
2605000;Powiat konecki;październik;stopa bezrobocia rejestrowanego;2017;;%;n
2605000;Powiat konecki;listopad;stopa bezrobocia rejestrowanego;2014;20;%;
2605000;Powiat konecki;listopad;stopa bezrobocia rejestrowanego;2015;17,2;%;
2605000;Powiat konecki;listopad;stopa bezrobocia rejestrowanego;2016;13,8;%;
2605000;Powiat konecki;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
2605000;Powiat konecki;grudzień;stopa bezrobocia rejestrowanego;2014;20,2;%;
2605000;Powiat konecki;grudzień;stopa bezrobocia rejestrowanego;2015;17,2;%;
2605000;Powiat konecki;grudzień;stopa bezrobocia rejestrowanego;2016;14,2;%;
2605000;Powiat konecki;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
2606000;Powiat opatowski;styczeń;stopa bezrobocia rejestrowanego;2014;23,7;%;
2606000;Powiat opatowski;styczeń;stopa bezrobocia rejestrowanego;2015;21,6;%;
2606000;Powiat opatowski;styczeń;stopa bezrobocia rejestrowanego;2016;19,7;%;
2606000;Powiat opatowski;styczeń;stopa bezrobocia rejestrowanego;2017;15,8;%;
2606000;Powiat opatowski;luty;stopa bezrobocia rejestrowanego;2014;23,6;%;
2606000;Powiat opatowski;luty;stopa bezrobocia rejestrowanego;2015;21,4;%;
2606000;Powiat opatowski;luty;stopa bezrobocia rejestrowanego;2016;19,4;%;
2606000;Powiat opatowski;luty;stopa bezrobocia rejestrowanego;2017;15,2;%;
2606000;Powiat opatowski;marzec;stopa bezrobocia rejestrowanego;2014;22,6;%;
2606000;Powiat opatowski;marzec;stopa bezrobocia rejestrowanego;2015;20,9;%;
2606000;Powiat opatowski;marzec;stopa bezrobocia rejestrowanego;2016;19,3;%;
2606000;Powiat opatowski;marzec;stopa bezrobocia rejestrowanego;2017;14,6;%;
2606000;Powiat opatowski;kwiecień;stopa bezrobocia rejestrowanego;2014;21,2;%;
2606000;Powiat opatowski;kwiecień;stopa bezrobocia rejestrowanego;2015;20,5;%;
2606000;Powiat opatowski;kwiecień;stopa bezrobocia rejestrowanego;2016;17,3;%;
2606000;Powiat opatowski;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
2606000;Powiat opatowski;maj;stopa bezrobocia rejestrowanego;2014;20,6;%;
2606000;Powiat opatowski;maj;stopa bezrobocia rejestrowanego;2015;19,3;%;
2606000;Powiat opatowski;maj;stopa bezrobocia rejestrowanego;2016;17,7;%;
2606000;Powiat opatowski;maj;stopa bezrobocia rejestrowanego;2017;;%;n
2606000;Powiat opatowski;czerwiec;stopa bezrobocia rejestrowanego;2014;20,2;%;
2606000;Powiat opatowski;czerwiec;stopa bezrobocia rejestrowanego;2015;19,1;%;
2606000;Powiat opatowski;czerwiec;stopa bezrobocia rejestrowanego;2016;16,5;%;
2606000;Powiat opatowski;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
2606000;Powiat opatowski;lipiec;stopa bezrobocia rejestrowanego;2014;19,9;%;
2606000;Powiat opatowski;lipiec;stopa bezrobocia rejestrowanego;2015;19,1;%;
2606000;Powiat opatowski;lipiec;stopa bezrobocia rejestrowanego;2016;16,3;%;
2606000;Powiat opatowski;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
2606000;Powiat opatowski;sierpień;stopa bezrobocia rejestrowanego;2014;19,6;%;
2606000;Powiat opatowski;sierpień;stopa bezrobocia rejestrowanego;2015;18,7;%;
2606000;Powiat opatowski;sierpień;stopa bezrobocia rejestrowanego;2016;15,9;%;
2606000;Powiat opatowski;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
2606000;Powiat opatowski;wrzesień;stopa bezrobocia rejestrowanego;2014;18,9;%;
2606000;Powiat opatowski;wrzesień;stopa bezrobocia rejestrowanego;2015;17,7;%;
2606000;Powiat opatowski;wrzesień;stopa bezrobocia rejestrowanego;2016;15,7;%;
2606000;Powiat opatowski;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
2606000;Powiat opatowski;październik;stopa bezrobocia rejestrowanego;2014;19,1;%;
2606000;Powiat opatowski;październik;stopa bezrobocia rejestrowanego;2015;18,2;%;
2606000;Powiat opatowski;październik;stopa bezrobocia rejestrowanego;2016;16,2;%;
2606000;Powiat opatowski;październik;stopa bezrobocia rejestrowanego;2017;;%;n
2606000;Powiat opatowski;listopad;stopa bezrobocia rejestrowanego;2014;19,3;%;
2606000;Powiat opatowski;listopad;stopa bezrobocia rejestrowanego;2015;18,5;%;
2606000;Powiat opatowski;listopad;stopa bezrobocia rejestrowanego;2016;16,3;%;
2606000;Powiat opatowski;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
2606000;Powiat opatowski;grudzień;stopa bezrobocia rejestrowanego;2014;20,9;%;
2606000;Powiat opatowski;grudzień;stopa bezrobocia rejestrowanego;2015;19,5;%;
2606000;Powiat opatowski;grudzień;stopa bezrobocia rejestrowanego;2016;16,6;%;
2606000;Powiat opatowski;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
2607000;Powiat ostrowiecki;styczeń;stopa bezrobocia rejestrowanego;2014;23,7;%;
2607000;Powiat ostrowiecki;styczeń;stopa bezrobocia rejestrowanego;2015;20,2;%;
2607000;Powiat ostrowiecki;styczeń;stopa bezrobocia rejestrowanego;2016;18,3;%;
2607000;Powiat ostrowiecki;styczeń;stopa bezrobocia rejestrowanego;2017;15,2;%;
2607000;Powiat ostrowiecki;luty;stopa bezrobocia rejestrowanego;2014;23,1;%;
2607000;Powiat ostrowiecki;luty;stopa bezrobocia rejestrowanego;2015;19,9;%;
2607000;Powiat ostrowiecki;luty;stopa bezrobocia rejestrowanego;2016;17,9;%;
2607000;Powiat ostrowiecki;luty;stopa bezrobocia rejestrowanego;2017;15,1;%;
2607000;Powiat ostrowiecki;marzec;stopa bezrobocia rejestrowanego;2014;22,7;%;
2607000;Powiat ostrowiecki;marzec;stopa bezrobocia rejestrowanego;2015;19,5;%;
2607000;Powiat ostrowiecki;marzec;stopa bezrobocia rejestrowanego;2016;17,5;%;
2607000;Powiat ostrowiecki;marzec;stopa bezrobocia rejestrowanego;2017;14,2;%;
2607000;Powiat ostrowiecki;kwiecień;stopa bezrobocia rejestrowanego;2014;21,4;%;
2607000;Powiat ostrowiecki;kwiecień;stopa bezrobocia rejestrowanego;2015;18,6;%;
2607000;Powiat ostrowiecki;kwiecień;stopa bezrobocia rejestrowanego;2016;16,4;%;
2607000;Powiat ostrowiecki;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
2607000;Powiat ostrowiecki;maj;stopa bezrobocia rejestrowanego;2014;20,6;%;
2607000;Powiat ostrowiecki;maj;stopa bezrobocia rejestrowanego;2015;18,1;%;
2607000;Powiat ostrowiecki;maj;stopa bezrobocia rejestrowanego;2016;15,8;%;
2607000;Powiat ostrowiecki;maj;stopa bezrobocia rejestrowanego;2017;;%;n
2607000;Powiat ostrowiecki;czerwiec;stopa bezrobocia rejestrowanego;2014;20,1;%;
2607000;Powiat ostrowiecki;czerwiec;stopa bezrobocia rejestrowanego;2015;17,4;%;
2607000;Powiat ostrowiecki;czerwiec;stopa bezrobocia rejestrowanego;2016;15,1;%;
2607000;Powiat ostrowiecki;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
2607000;Powiat ostrowiecki;lipiec;stopa bezrobocia rejestrowanego;2014;19,9;%;
2607000;Powiat ostrowiecki;lipiec;stopa bezrobocia rejestrowanego;2015;17,4;%;
2607000;Powiat ostrowiecki;lipiec;stopa bezrobocia rejestrowanego;2016;14,7;%;
2607000;Powiat ostrowiecki;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
2607000;Powiat ostrowiecki;sierpień;stopa bezrobocia rejestrowanego;2014;19,7;%;
2607000;Powiat ostrowiecki;sierpień;stopa bezrobocia rejestrowanego;2015;17,2;%;
2607000;Powiat ostrowiecki;sierpień;stopa bezrobocia rejestrowanego;2016;14,4;%;
2607000;Powiat ostrowiecki;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
2607000;Powiat ostrowiecki;wrzesień;stopa bezrobocia rejestrowanego;2014;19,2;%;
2607000;Powiat ostrowiecki;wrzesień;stopa bezrobocia rejestrowanego;2015;16,9;%;
2607000;Powiat ostrowiecki;wrzesień;stopa bezrobocia rejestrowanego;2016;14,3;%;
2607000;Powiat ostrowiecki;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
2607000;Powiat ostrowiecki;październik;stopa bezrobocia rejestrowanego;2014;18,3;%;
2607000;Powiat ostrowiecki;październik;stopa bezrobocia rejestrowanego;2015;16,9;%;
2607000;Powiat ostrowiecki;październik;stopa bezrobocia rejestrowanego;2016;14;%;
2607000;Powiat ostrowiecki;październik;stopa bezrobocia rejestrowanego;2017;;%;n
2607000;Powiat ostrowiecki;listopad;stopa bezrobocia rejestrowanego;2014;18,4;%;
2607000;Powiat ostrowiecki;listopad;stopa bezrobocia rejestrowanego;2015;16,9;%;
2607000;Powiat ostrowiecki;listopad;stopa bezrobocia rejestrowanego;2016;13,9;%;
2607000;Powiat ostrowiecki;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
2607000;Powiat ostrowiecki;grudzień;stopa bezrobocia rejestrowanego;2014;19,1;%;
2607000;Powiat ostrowiecki;grudzień;stopa bezrobocia rejestrowanego;2015;17,6;%;
2607000;Powiat ostrowiecki;grudzień;stopa bezrobocia rejestrowanego;2016;14,5;%;
2607000;Powiat ostrowiecki;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
2608000;Powiat pińczowski;styczeń;stopa bezrobocia rejestrowanego;2014;11,4;%;
2608000;Powiat pińczowski;styczeń;stopa bezrobocia rejestrowanego;2015;10;%;
2608000;Powiat pińczowski;styczeń;stopa bezrobocia rejestrowanego;2016;9;%;
2608000;Powiat pińczowski;styczeń;stopa bezrobocia rejestrowanego;2017;7,9;%;
2608000;Powiat pińczowski;luty;stopa bezrobocia rejestrowanego;2014;11,4;%;
2608000;Powiat pińczowski;luty;stopa bezrobocia rejestrowanego;2015;9,9;%;
2608000;Powiat pińczowski;luty;stopa bezrobocia rejestrowanego;2016;9,1;%;
